f_i,x_eff,B_eff
0.1,78.03895582329316,15.948413654618474
0.1,82.25204310731927,18.77058823529412
0.1,71.56586345381525,16.212717536813923
0.1,70.09169054441261,12.359025787965615
0.1,73.42349570200574,16.080897803247375
0.1,41.89598393574297,14.26541499330656
0.1,80.6989898989899,16.901010101010105
0.1,88.1989898989899,16.143434343434347
0.1,84.23838383838384,15.958249158249158
0.1,78.64383954154728,16.38777459407832
0.1,75.06586345381525,16.939444444444444
0.1,80.89036144578314,14.577777777777778
0.1,78.64136546184739,15.828333333333335
0.1,105.51538461538462,23.519932622122404
0.1,84.51212121212122,17.254545454545458
0.1,82.46666666666667,18.129966329966333
0.1,86.02727272727273,18.719191919191918
0.1,85.91191709844557,20.166157167530226
0.1,74.96666666666667,16.985185185185184
0.1,74.90763052208834,16.560508701472557
0.1,113.62307692307691,23.939746141935924
0.1,72.34040404040404,18.12996632996633
0.1,71.78484848484848,17.776430976430976
0.1,81.27421203438396,16.899235912129896
0.1,78.52727272727273,18.719191919191918
0.1,106.12307692307691,23.939746141935924
0.15,56.233333333333334,10.291187739463602
0.15,60.59036144578314,19.167982273923283
0.15,73.75858585858586,18.755137582723787
0.15,88.31538461538462,16.461538461538463
0.15,82.46666666666667,17.361894810170675
0.15,73.11661891117478,16.302835688173108
0.15,85.94117647058823,20.67342799188641
0.15,81.66262626262626,17.779867641936608
0.15,75.14343434343434,18.61581330546848
0.15,99.5277933745087,20.556428972487364
0.15,86.88341968911917,20.86154189744506
0.15,48.01538461538462,16.047745358090186
0.15,73.50200803212851,18.087799473757098
0.15,92.26470588235294,20.632860040567955
0.15,83.12727272727274,18.61581330546848
0.15,74.5,21.543166373017872
0.15,77.7989898989899,17.657958899338215
0.15,82.47070707070708,17.100661790316963
0.15,80.6989898989899,17.396725879484503
0.15,72.73895582329317,19.167982273923283
0.15,79.61538461538461,18.633952254641912
0.15,47.66868686868687,15.193660745384886
0.15,82.84545454545454,18.145593869731798
0.15,73.73037249283668,16.52959193755558
0.15,80.6989898989899,18.75513758272379
0.15,69.79036144578313,17.572496884088075
0.15,73.47676767676768,17.779867641936608
0.15,85.2989898989899,16.822013235806338
0.15,93.31538461538462,22.728842765590812
0.15,84.16666666666667,16.96133751306165
0.2,84.29411764705881,22.117647058823533
0.2,70.30283687943262,18.62332737044131
0.2,57.4,17.48148148148148
0.2,48.93131313131313,14.504676393565283
0.2,43.0,11.037037037037036
0.2,91.27832678270636,19.268908436791648
0.2,46.1030303030303,15.065843621399178
0.2,51.060606060606055,10.390946502057613
0.2,73.31538461538462,19.4017094017094
0.2,36.59598393574298,14.670831474044325
0.2,43.3,7.185185185185185
0.2,76.68383838383838,19.340067340067343
0.2,67.67272727272727,17.2450430228208
0.2,57.0,11.703703703703704
0.2,60.454195804195805,19.815850815850816
0.2,47.6,10.962962962962964
0.2,47.6,12.703703703703704
0.2,85.74615384615383,21.81999481999482
0.2,53.03916083916083,11.523698523698524
0.2,78.06245733788396,20.300467703198077
0.2,74.51538461538462,18.78917378917379
0.2,74.42449799196787,18.301004016064258
0.2,62.9586345381526,18.167135207496653
0.2,31.977510040160645,14.983192027368736
0.2,58.20303030303031,18.947250280583617
0.2,40.4,7.185185185185185
0.2,54.28313253012048,13.654915960136842
0.2,68.55730659025788,16.666136050090206
0.2,68.68686868686868,17.01271979049757
0.2,44.76868686868687,16.711934156378604
0.25,66.9,22.16
0.25,49.14141414141414,9.929292929292929
0.25,75.9,17.53762237762238
0.25,30.1,11.52
0.25,78.69411764705882,22.710588235294118
0.25,58.304458598726114,14.233885350318472
0.25,46.763636363636365,10.937777777777779
0.25,57.316788321167884,18.55007299270073
0.25,81.39119170984456,24.033585492227974
0.25,41.71048951048951,14.59132867132867
0.25,68.21538461538462,20.233846153846155
0.25,56.55897435897435,16.108717948717945
0.25,66.53529411764706,23.298823529411766
0.25,30.932668393782382,17.444777202072537
0.25,77.24615384615383,16.3227972027972
0.25,48.33636363636363,9.905454545454544
0.25,43.3,7.76
0.25,60.429292929292934,20.434343434343436
0.25,59.56787148594377,19.82522088353414
0.25,40.57676767676768,16.675151515151516
0.25,64.11445783132531,17.10875502008032
0.25,68.04781757682522,16.62461538461538
0.25,52.90541575213108,16.675667398295133
0.25,84.54615384615384,25.915667398295135
0.25,66.81538461538462,25.193846153846152
0.25,35.223232323232324,15.564040404040407
0.25,48.10763052208836,12.929156626506023
0.25,60.74949494949495,17.735757575757575
0.25,45.0,11.92
0.25,41.1,10.4
0.3,62.58853868194842,16.192096466093602
0.3,32.265863453815264,12.721887550200805
0.3,16.46853146853147,9.221153846153845
0.3,49.02578796561605,11.709407831900668
0.3,36.55813953488372,22.819767441860463
0.3,52.57171717171717,11.277777777777779
0.3,55.73037249283667,17.50453677172875
0.3,48.7043795620438,13.161496350364963
0.3,52.21314741035856,16.566733067729086
0.3,49.80438247011952,15.566733067729084
0.3,0.0,7.666666666666667
0.3,41.94117647058823,14.517156862745098
0.3,25.0,7.291666666666667
0.3,50.84136546184739,16.298862115127175
0.3,68.5764705882353,21.004901960784316
0.3,49.43574297188756,19.178212851405622
0.3,56.882352941176464,19.91421568627451
0.3,58.93151862464183,21.859598853868196
0.3,75.99976704457212,21.09988395368501
0.3,24.92790697674419,15.258284883720927
0.3,67.30615384615385,18.36346153846154
0.3,74.80496453900709,16.672576832151297
0.3,51.73529411764706,13.946078431372548
0.3,37.6,12.0
0.3,35.5,17.666666666666668
0.3,42.4713982502459,21.042406515849596
0.3,20.429292929292934,7.828282828282828
0.3,40.7,20.4875
0.3,15.8,11.166666666666666
0.3,55.83333333333333,16.076807228915662
0.35,29.3,20.136363636363637
0.35,23.23146853146853,15.074380165289256
0.35,56.30755813953489,22.703224101479915
0.35,38.039160839160836,12.227272727272727
0.35,28.846153846153847,9.321360457724094
0.35,50.36013986013985,15.541322314049586
0.35,45.76470588235294,21.863636363636363
0.35,42.227710843373494,20.75878970427163
0.35,18.358585858585858,7.644628099173554
0.35,43.19369627507163,12.528783537379525
0.35,27.2,9.727272727272727
0.35,21.605444126074495,10.211383172701224
0.35,43.0,20.681818181818183
0.35,50.0,20.034173855341738
0.35,41.1,24.87762237762238
0.35,23.047474747474745,9.169421487603307
0.35,38.375757575757575,17.84710743801653
0.35,10.839160839160838,11.551811824539097
0.35,0.0,6.318181818181818
0.35,23.197386555050787,11.82453909726637
0.35,62.2,15.136363636363637
0.35,30.586524822695043,15.892649903288202
0.35,71.0270745975048,28.22243949041588
0.35,41.0,10.178382663847781
0.35,43.38759124087591,22.26708692767087
0.35,42.5,13.71599203715992
0.35,19.339393939393943,8.297061524334252
0.35,35.42642487046632,22.19147432878003
0.35,55.9,21.227272727272727
0.35,41.71847389558233,13.617926250456371
0.4,45.325190839694656,22.8
0.4,34.350381679389315,18.976086956521737
0.4,52.39007092198582,18.4822695035461
0.4,35.5,20.95
0.4,16.944444444444446,8.282828282828284
0.4,31.30875912408759,22.393795620437956
0.4,48.19150326797386,15.44281045751634
0.4,42.14785100286532,24.369054441260744
0.4,45.939160839160834,17.856993006993008
0.4,22.6,12.05
0.4,55.946153846153834,21.8534965034965
0.4,42.11678832116788,15.293795620437956
0.4,44.970588235294116,10.676470588235295
0.4,26.720725388601032,16.642746113989638
0.4,45.605773059057725,19.425613802256137
0.4,48.2,21.4
0.4,7.6,12.05
0.4,39.43636363636363,6.45
0.4,55.525190839694666,27.442307692307697
0.4,62.24615384615383,18.55
0.4,36.44615384615385,14.9
0.4,32.9,17.70874125874126
0.4,28.347150259067355,23.692746113989635
0.4,34.3,22.18759124087591
0.4,38.62538860103626,18.145595854922277
0.4,31.7,15.7
0.4,37.2,18.0
0.4,9.2,9.6
0.4,43.9,15.8
0.4,17.10875912408759,13.993795620437956
0.45,40.0,9.210526315789474
0.45,2.9,1.5263157894736843
0.45,37.47058823529412,10.572755417956657
0.45,35.34503287259927,19.81037973097054
0.45,19.86245733788396,8.046883420154481
0.45,30.0,15.31578947368421
0.45,34.16879432624114,20.332586786114224
0.45,44.680141843971626,14.07278835386338
0.45,49.20025353132922,19.075906898720906
0.45,23.036269430051814,16.10771748022907
0.45,40.5,18.68421052631579
0.45,27.2,8.789473684210526
0.45,35.7,24.736842105263158
0.45,34.646987951807226,22.53371380257874
0.45,27.17557251908397,10.210526315789474
0.45,27.2,8.789473684210526
0.45,24.2,15.68421052631579
0.45,50.406024096385536,14.084971464806594
0.45,4.7,4.842105263157895
0.45,52.2,24.519784863618902
0.45,22.4,15.578947368421053
0.45,26.772148594377505,16.64756922426548
0.45,34.29069767441861,23.439412484700124
0.45,42.6,15.31578947368421
0.45,25.151515151515152,14.141414141414142
0.45,41.89255060309572,25.468834378226976
0.45,30.7,16.36842105263158
0.45,45.15454545454545,10.105263157894736
0.45,16.5,6.684210526315789
0.45,25.4,15.631578947368421
0.5,41.293706293706286,9.62566844919786
0.5,20.8,13.882352941176471
0.5,10.0,11.411764705882353
0.5,21.82558139534884,16.326949384404923
0.5,39.5,12.352941176470589
0.5,36.3,22.11764705882353
0.5,34.7,12.470588235294118
0.5,0.0,9.882352941176471
0.5,38.151162790697676,23.47469220246238
0.5,19.7,12.588235294117647
0.5,17.260283687943264,15.794326241134755
0.5,34.2,11.294117647058824
0.5,25.3,14.235294117647058
0.5,31.61678832116788,20.813653928724776
0.5,13.846153846153845,5.88235294117647
0.5,30.0,20.176470588235293
0.5,21.26879432624114,16.39090529828953
0.5,45.386524822695044,23.537755527743013
0.5,21.08361774744027,14.830756876129291
0.5,26.950354609929082,15.018773466833542
0.5,17.05897435897436,12.708898944193061
0.5,0.0,10.823529411764707
0.5,30.9,21.235294117647058
0.5,4.7,8.058823529411764
0.5,20.155440414507773,14.868942395611091
0.5,18.55656565656566,9.801544860368391
0.5,15.0,15.235294117647058
0.5,21.929718875502008,15.900070871722184
0.5,11.4,7.647058823529412
0.5,33.58759124087591,18.823529411764707
0.55,10.5,11.8
0.55,15.725190839694658,12.666666666666666
0.55,5.8,9.933333333333334
0.55,36.356643356643346,16.58119658119658
0.55,25.3,13.133333333333333
0.55,27.881818181818183,19.6
0.55,21.3,14.866666666666667
0.55,27.954609929078014,18.176359338061463
0.55,4.5,6.666666666666667
0.55,11.42538860103627,13.671157167530225
0.55,12.2,4.666666666666667
0.55,15.886524822695037,15.009456264775414
0.55,33.63636363636363,13.333333333333334
0.55,24.138124649073553,18.063056165245946
0.55,0.0,7.933333333333334
0.55,20.0,9.666666666666666
0.55,23.5,24.133333333333333
0.55,0.0,6.0
0.55,42.036906502084356,27.809456264775413
0.55,23.7,21.2
0.55,10.5,5.333333333333333
0.55,31.891191709844556,18.333333333333332
0.55,0.0,3.1333333333333333
0.55,30.1,13.066666666666666
0.55,31.950354609929082,14.976359338061467
0.55,14.5,21.63720930232558
0.55,11.4,15.4
0.55,2.9,7.933333333333334
0.55,29.450381679389317,24.933333333333334
0.55,19.7,11.266666666666667
0.6,32.6,25.928571428571427
0.6,0.0,8.785714285714286
0.6,5.8,2.0714285714285716
0.6,30.0,5.357142857142857
0.6,5.8,2.0714285714285716
0.6,17.512953367875646,7.698001480384899
0.6,7.0,12.428571428571429
0.6,16.528497409326427,12.360103626943003
0.6,28.0,21.565934065934066
0.6,30.662650602409638,16.315261044176705
0.6,29.819176005630446,25.844478216818647
0.6,12.53012048192771,19.084624211130233
0.6,19.999999999999996,19.0
0.6,24.218181818181815,26.285714285714285
0.6,0.0,2.0714285714285716
0.6,25.0,25.5
0.6,0.0,0.0
0.6,22.091503267973856,7.142857142857143
0.6,25.4,7.428571428571429
0.6,0.0,9.928571428571429
0.6,6.204379562043795,7.142857142857143
0.6,33.989577301679205,17.720655141037305
0.6,15.0,14.428571428571429
0.6,21.710410519231765,30.371582395965067
0.6,12.57142857142857,8.545918367346939
0.6,12.116788321167883,16.49113660062565
0.6,9.482071713147409,9.960159362549799
0.6,9.840361445783135,6.196213425129088
0.6,4.7,6.571428571428571
0.6,0.0,3.2142857142857144
0.65,22.5,6.25
0.65,0.0,9.916666666666666
0.65,7.5,10.0
0.65,0.0,3.75
0.65,20.45454545454545,12.969696969696969
0.65,2.9,9.916666666666666
0.65,21.87557251908397,12.25
0.65,0.0,13.75
0.65,20.45454545454545,12.803030303030303
0.65,21.689542483660134,14.488017429193901
0.65,37.272727272727266,12.083333333333334
0.65,24.9,11.583333333333334
0.65,12.6,11.083333333333334
0.65,10.0,8.333333333333334
0.65,11.693006993006993,16.166666666666668
0.65,15.0,6.25
0.65,8.0,13.666666666666666
0.65,0.0,2.4166666666666665
0.65,17.4,24.083333333333332
0.65,2.9,11.75
0.65,16.3,25.583333333333332
0.65,0.0,7.5
0.65,18.93617021276596,15.080378250591018
0.65,19.225190839694655,15.0
0.65,29.71818181818182,16.0530303030303
0.65,4.7,7.833333333333333
0.65,24.589542483660132,19.083333333333332
0.65,9.2,18.583333333333332
0.65,15.0,10.0
0.65,12.008032128514056,21.545515394912986
0.7,12.2,16.7
0.7,4.5,22.1
0.7,0.0,9.0
0.7,0.0,4.7
0.7,3.8226950354609928,14.407801418439714
0.7,2.9,18.8
0.7,19.0,13.4
0.7,0.0,0.0
0.7,2.9,11.9
0.7,11.0,18.2
0.7,0.0,4.5
0.7,0.0,7.4
0.7,23.4,19.325287356321837
0.7,2.9,7.4
0.7,14.950381679389313,18.2
0.7,15.725190839694658,14.7
0.7,7.5,12.0
0.7,26.418439716312058,29.878723404255318
0.7,13.900709219858157,15.531914893617023
0.7,11.418439716312058,13.396453900709222
0.7,0.0,4.5
0.7,17.9,16.0
0.7,4.5,10.0
0.7,0.0,4.7
0.7,7.5,16.7
0.7,6.950354609929079,24.1645390070922
0.7,0.0,0.0
0.7,19.6,20.0
0.7,0.0,9.4
0.7,16.818181818181817,6.363636363636363
0.75,4.7,5.222222222222222
0.75,0.0,5.222222222222222
0.75,12.0,24.444444444444443
0.75,18.5,20.88888888888889
0.75,0.0,5.0
0.75,3.5,14.333333333333334
0.75,14.5,24.333333333333332
0.75,4.5,11.11111111111111
0.75,8.7,7.777777777777778
0.75,0.0,5.0
0.75,2.9,9.444444444444445
0.75,0.0,0.0
0.75,0.0,10.444444444444445
0.75,15.0,8.333333333333334
0.75,10.569948186528496,14.450201496833618
0.75,20.193275946077634,29.98029944838456
0.75,0.0,0.0
0.75,7.473118279569891,10.095579450418159
0.75,6.4,23.11111111111111
0.75,26.286524822695036,32.904649330181236
0.75,0.0,0.0
0.75,6.8181818181818175,19.333333333333332
0.75,3.5,3.888888888888889
0.75,10.5,8.88888888888889
0.75,10.0,20.875101378751012
0.75,10.0,14.333333333333334
0.75,0.0,5.0
0.75,14.901960784313726,13.428467683369645
0.75,0.0,8.222222222222221
0.75,18.368794326241137,25.237982663514583
0.8,6.993006993006992,18.58141858141858
0.8,14.114832535885165,14.285714285714286
0.8,15.0,10.714285714285714
0.8,15.725190839694658,14.285714285714286
0.8,5.7251908396946565,27.714285714285715
0.8,13.636363636363635,20.714285714285715
0.8,0.0,4.142857142857143
0.8,0.0,6.428571428571429
0.8,15.725190839694658,14.285714285714286
0.8,0.0,21.285714285714285
0.8,0.0,10.857142857142858
0.8,0.0,0.0
0.8,0.0,6.428571428571429
0.8,7.0,11.142857142857142
0.8,3.5,22.0
0.8,0.0,0.0
0.8,0.0,10.857142857142858
0.8,0.0,0.0
0.8,7.0,5.0
0.8,0.0,6.714285714285714
0.8,15.0,10.714285714285714
0.8,0.0,30.571428571428573
0.8,7.8,11.142857142857142
0.8,0.0,0.0
0.8,19.48581560283688,22.163120567375888
0.8,0.0,0.0
0.8,0.0,6.714285714285714
0.8,0.0,6.428571428571429
0.8,7.5,10.714285714285714
0.8,9.225190839694656,25.714285714285715
0.85,0.0,9.0
0.85,0.0,0.0
0.85,0.0,5.8
0.85,12.6,29.0
0.85,0.0,9.0
0.85,0.0,0.0
0.85,7.5,15.0
0.85,0.0,9.0
0.85,0.0,18.4
0.85,0.0,16.0
0.85,4.5,20.0
0.85,0.0,0.0
0.85,0.0,16.0
0.85,0.0,9.0
0.85,0.0,9.0
0.85,3.5,21.4
0.85,0.0,27.8
0.85,0.0,0.0
0.85,0.0,5.8
0.85,0.0,27.8
0.85,0.0,0.0
0.85,0.0,15.0
0.85,0.0,0.0
0.85,3.5,7.0
0.85,0.0,0.0
0.85,0.0,0.0
0.85,0.0,0.0
0.85,11.450381679389313,38.4
0.85,0.0,15.0
0.85,7.5,29.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,7.5,26.0
0.9,4.7,23.0
0.9,0.0,30.0
0.9,0.0,11.25
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,23.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,22.5
0.9,0.0,18.75
0.9,0.0,8.75
0.9,0.0,11.25
0.9,0.0,0.0
0.9,7.5,30.5
0.9,0.0,7.25
0.9,0.0,0.0
0.9,0.0,20.0
0.9,0.0,19.0
0.9,0.0,0.0
0.9,0.0,11.75
0.9,4.5,25.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,22.5
0.95,0.0,37.5
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,14.5
0.95,0.0,37.5
0.95,0.0,37.5
0.95,0.0,37.5
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,17.5
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,14.5
0.95,0.0,0.0
0.95,0.0,14.5
0.95,0.0,37.5
0.95,0.0,0.0
0.95,0.0,17.5
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
