f_i,x_eff,B_eff
0.1,112.725,22.467800800565104
0.1,78.06503496503498,17.00924075924076
0.1,110.46923076923076,20.851116625310176
0.1,78.06503496503498,17.00924075924076
0.1,78.06503496503498,17.00924075924076
0.1,81.49598393574297,17.37427127866304
0.1,112.725,22.467800800565104
0.1,93.55787965616047,17.791547277936964
0.1,88.67396121883658,15.655032317636197
0.1,78.06503496503498,17.00924075924076
0.1,76.99598393574297,14.558483935742972
0.1,93.55787965616047,17.791547277936964
0.1,88.67396121883658,15.655032317636197
0.1,76.99598393574297,14.558483935742972
0.1,93.55787965616047,17.791547277936964
0.1,110.46923076923076,20.851116625310176
0.1,93.55787965616047,17.791547277936964
0.1,112.725,22.467800800565104
0.1,112.725,22.467800800565104
0.1,110.46923076923076,20.851116625310176
0.1,84.16666666666667,16.26751384815901
0.1,91.06470588235294,15.176470588235295
0.1,110.46923076923076,20.851116625310176
0.1,84.16666666666667,16.26751384815901
0.1,91.06470588235294,15.176470588235295
0.1,78.06503496503498,17.00924075924076
0.15,88.67396121883658,15.655032317636197
0.15,112.725,22.467800800565104
0.15,84.16666666666667,16.26751384815901
0.15,81.49598393574297,17.37427127866304
0.15,78.06503496503498,17.00924075924076
0.15,52.46666666666666,15.736291486291488
0.15,93.55787965616047,17.791547277936964
0.15,84.16666666666667,16.26751384815901
0.15,52.46666666666666,15.736291486291488
0.15,93.55787965616047,17.791547277936964
0.15,112.725,22.467800800565104
0.15,84.16666666666667,16.26751384815901
0.15,52.46666666666666,15.736291486291488
0.15,91.06470588235294,15.176470588235295
0.15,52.46666666666666,15.736291486291488
0.15,110.46923076923076,20.851116625310176
0.15,88.67396121883658,15.655032317636197
0.15,84.16666666666667,16.26751384815901
0.15,76.99598393574297,14.558483935742972
0.15,91.06470588235294,15.176470588235295
0.15,81.49598393574297,17.37427127866304
0.15,52.46666666666666,15.736291486291488
0.15,52.46666666666666,15.736291486291488
0.15,78.06503496503498,17.00924075924076
0.15,84.16666666666667,16.26751384815901
0.15,78.06503496503498,17.00924075924076
0.15,78.06503496503498,17.00924075924076
0.15,91.06470588235294,15.176470588235295
0.15,76.99598393574297,14.558483935742972
0.15,78.06503496503498,17.00924075924076
0.2,108.7,24.370752579914424
0.2,46.66666666666667,14.743589743589743
0.2,107.65,19.437565172054224
0.2,92.471974522293,16.017570832418187
0.2,71.19598393574297,13.812717536813922
0.2,84.1062176165803,16.023584062890833
0.2,75.06923076923077,15.001648351648353
0.2,79.6062176165803,13.232124352331605
0.2,95.08652482269504,18.843971631205672
0.2,92.471974522293,16.017570832418187
0.2,80.22325581395349,20.603756708407868
0.2,84.1062176165803,16.023584062890833
0.2,75.85697211155379,17.25593625498008
0.2,76.99598393574297,14.953413654618474
0.2,85.26470588235294,15.223123732251523
0.2,51.173961218836574,14.545041551246538
0.2,85.45581395348837,21.469422911283374
0.2,85.45581395348837,21.469422911283374
0.2,75.85697211155379,17.25593625498008
0.2,95.08652482269504,18.843971631205672
0.2,75.85697211155379,17.25593625498008
0.2,51.173961218836574,14.545041551246538
0.2,105.86783216783218,18.513736263736266
0.2,82.60069930069929,19.5990675990676
0.2,81.33177570093457,16.594125500667555
0.2,56.05787965616046,16.37705613923379
0.2,98.525,16.57758620689655
0.2,109.725,21.405172413793103
0.2,72.96923076923078,18.476331360946748
0.2,40.56503496503497,15.329431438127092
0.25,104.2,20.55839416058394
0.25,76.83177570093457,13.61134386077989
0.25,108.7,24.370752579914424
0.25,105.86783216783218,18.513736263736266
0.25,113.69020979020979,21.414685314685315
0.25,115.0,22.25839416058394
0.25,46.66666666666667,14.743589743589743
0.25,39.49598393574298,13.123159303882197
0.25,40.56503496503497,15.329431438127092
0.25,39.49598393574298,13.123159303882197
0.25,46.66666666666667,14.743589743589743
0.25,95.5184300341297,15.503071672354947
0.25,79.6062176165803,13.232124352331605
0.25,105.86783216783218,18.513736263736266
0.25,104.2,20.55839416058394
0.25,77.93478260869566,15.734782608695651
0.25,72.26503496503497,16.050026896180743
0.25,46.66666666666667,14.743589743589743
0.25,77.93478260869566,15.734782608695651
0.25,98.525,16.57758620689655
0.25,82.87396121883657,14.629501385041552
0.25,46.66666666666667,14.743589743589743
0.25,82.60069930069929,19.5990675990676
0.25,84.1062176165803,16.023584062890833
0.25,85.45581395348837,21.469422911283374
0.25,79.73488372093023,18.185152057245084
0.25,79.6062176165803,13.232124352331605
0.25,72.29598393574297,11.995854385283067
0.25,79.73488372093023,18.185152057245084
0.25,39.49598393574298,13.123159303882197
0.3,42.723255813953486,18.813953488372093
0.3,61.769230769230774,15.057692307692308
0.3,68.36783216783218,16.842809364548494
0.3,70.99598393574297,14.039730349971313
0.3,78.23636363636363,18.28409090909091
0.3,77.76209734177901,16.04711246200608
0.3,39.295983935742974,13.322248995983937
0.3,71.19598393574297,14.182587492828457
0.3,39.295983935742974,13.322248995983937
0.3,98.525,16.50925925925926
0.3,45.37396121883658,13.200048175358305
0.3,101.53018867924528,19.23076923076923
0.3,85.45581395348837,21.586976744186046
0.3,94.5,18.185185185185187
0.3,80.1,19.04
0.3,47.955813953488374,19.091966173361524
0.3,45.1006993006993,17.751748251748253
0.3,72.13478260869564,15.83768115942029
0.3,71.19598393574297,14.182587492828457
0.3,98.525,16.50925925925926
0.3,79.40621761658029,13.238712065136935
0.3,57.58652482269504,16.379858156028366
0.3,66.7,18.635036496350367
0.3,100.8,16.142857142857142
0.3,104.65,19.365384615384617
0.3,58.018430034129686,14.648054607508534
0.3,84.73636363636363,20.152727272727272
0.3,66.49598393574297,11.047638831186816
0.3,72.29598393574297,12.22766929788118
0.3,68.58172043010754,16.987455197132615
0.35,101.2,19.321428571428573
0.35,70.15,18.625039669946048
0.35,93.45,12.634615384615385
0.35,66.49598393574297,11.047638831186816
0.35,80.83636363636364,19.367424242424242
0.35,77.5,20.675036496350366
0.35,79.9620253164557,10.568213783403657
0.35,74.90621761658029,10.447025192067178
0.35,99.5,18.025924993707527
0.35,92.725,16.73148148148148
0.35,94.5,18.185185185185187
0.35,86.671974522293,14.808917197452228
0.35,92.40057251908397,18.694444444444443
0.35,38.19598393574297,15.648594377510038
0.35,55.969230769230776,16.474358974358974
0.35,63.65228215767634,11.635186721991701
0.35,90.38652482269504,16.252384446074835
0.35,58.018430034129686,14.648054607508534
0.35,94.66783216783217,13.207100591715978
0.35,87.65,13.942307692307692
0.35,76.19020979020979,19.05762237762238
0.35,42.723255813953486,18.813953488372093
0.35,55.969230769230776,16.474358974358974
0.35,77.76209734177901,16.04711246200608
0.35,39.331775700934585,12.231697819314642
0.35,61.025,15.447916666666666
0.35,72.225,18.947916666666668
0.35,39.331775700934585,12.231697819314642
0.35,69.7,13.32
0.35,83.3,19.608695652173914
0.4,79.18652482269503,11.653270291568164
0.4,73.7,9.28
0.4,68.0,9.742424242424242
0.4,64.03018867924528,17.571428571428573
0.4,65.97557251908397,15.952380952380953
0.4,55.862650602409644,14.231106243154438
0.4,87.32557251908398,16.145833333333332
0.4,80.75581395348837,20.528100775193796
0.4,40.88671328671329,15.874493927125508
0.4,75.4,17.875
0.4,51.36783216783216,14.399267399267398
0.4,46.38652482269504,13.426765340733887
0.4,76.63043478260869,17.930056710775048
0.4,83.68652482269503,14.390070921985815
0.4,51.6,17.55
0.4,55.225,15.534090909090908
0.4,37.69230769230769,15.417004048582996
0.4,88.37557251908397,20.6
0.4,79.5,7.92
0.4,72.13177570093457,10.79367361610352
0.4,66.7,20.255474452554743
0.4,79.70576119832927,13.382641509433961
0.4,59.48229665071771,14.452588081774683
0.4,28.99598393574297,8.701472556894243
0.4,101.0,20.653846153846153
0.4,89.8,15.26923076923077
0.4,73.7,9.28
0.4,51.2,18.863636363636363
0.4,64.9,16.347826086956523
0.4,79.70576119832927,13.382641509433961
0.45,73.8062176165803,13.295536070147469
0.45,77.8,15.636363636363637
0.45,65.97557251908397,15.952380952380953
0.45,73.7,9.28
0.45,88.7,18.48
0.45,79.76202531645569,10.16506329113924
0.45,56.2,13.539814200398142
0.45,92.33018867924528,13.714078374455731
0.45,71.03177570093456,12.778691588785046
0.45,73.9,14.095238095238095
0.45,90.7,14.92
0.45,63.7,16.304347826086957
0.45,66.7,19.61904761904762
0.45,37.53488372093024,14.895348837209303
0.45,57.167832167832174,12.78021978021978
0.45,63.7,16.80952380952381
0.45,39.30069930069929,16.118881118881117
0.45,62.0,15.494829683698297
0.45,58.5,9.608695652173912
0.45,47.7,16.42105263157895
0.45,32.55697211155378,14.395971668880033
0.45,62.9,13.952380952380953
0.45,69.7,14.478260869565217
0.45,52.5,12.652173913043478
0.45,40.2,18.493106244931063
0.45,84.5,11.32
0.45,78.6,18.363636363636363
0.45,45.08652482269504,17.454545454545453
0.45,62.0,15.494829683698297
0.45,83.87557251908397,16.346153846153847
0.5,92.08881118881119,12.882943143812707
0.5,55.225,15.3375
0.5,59.2,13.15
0.5,38.65406976744187,18.166989664082692
0.5,79.5,8.608695652173912
0.5,59.94755244755245,11.959631277813095
0.5,83.87557251908397,17.708333333333332
0.5,59.2,13.15
0.5,73.9,15.476190476190476
0.5,33.19230769230769,11.273504273504273
0.5,32.915,13.990625
0.5,84.53018867924528,13.61663807890223
0.5,64.6923076923077,15.183150183150184
0.5,69.2,12.45
0.5,62.2,13.692592592592593
0.5,46.5,11.210526315789474
0.5,46.186524822695034,13.062816616008107
0.5,25.4,13.625
0.5,40.58652482269504,14.0
0.5,31.9,19.705882352941178
0.5,35.5,16.81623014169171
0.5,33.331775700934585,10.714953271028037
0.5,52.5,12.19047619047619
0.5,67.6,15.85
0.5,62.0,18.25
0.5,50.15,11.81578947368421
0.5,57.9,14.105263157894736
0.5,64.9,17.904761904761905
0.5,57.1,13.894736842105264
0.5,79.5,8.608695652173912
0.55,66.33177570093457,9.394470404984423
0.55,92.08881118881119,12.882943143812707
0.55,34.5,14.15
0.55,96.5,17.88
0.55,84.53018867924528,13.61663807890223
0.55,52.83018867924528,13.34558093346574
0.55,21.7,7.764705882352941
0.55,54.83018867924528,10.741239892183287
0.55,56.0,14.693795620437957
0.55,57.7,17.473684210526315
0.55,40.6,14.055555555555555
0.55,73.5,9.91304347826087
0.55,47.8,8.954545454545455
0.55,77.87557251908397,15.772727272727273
0.55,48.0,7.55
0.55,84.2,14.041666666666666
0.55,60.38881118881119,12.515384615384615
0.55,40.3,15.823529411764707
0.55,40.6,14.055555555555555
0.55,62.0,16.903450564034504
0.55,64.44755244755245,16.814851814851814
0.55,90.5,16.043478260869566
0.55,32.99230769230769,13.662393162393162
0.55,38.65406976744187,18.166989664082692
0.55,75.00576119832927,10.023584905660377
0.55,58.4,7.55
0.55,73.38652482269504,11.425531914893618
0.55,59.39189189189189,9.37960687960688
0.55,55.225,15.3375
0.55,26.591891891891898,8.857357357357358
0.6,47.8,10.777777777777779
0.6,86.0,12.681818181818182
0.6,46.5,12.529411764705882
0.6,63.9,13.052631578947368
0.6,32.1,16.0
0.6,19.6,13.5
0.6,10.5,5.066666666666666
0.6,32.0,13.125
0.6,79.5,9.428571428571429
0.6,59.2,14.61111111111111
0.6,22.447552447552447,7.322089675030852
0.6,78.2,12.95
0.6,26.2,15.857142857142858
0.6,59.0,14.05
0.6,52.4,12.055555555555555
0.6,52.4,12.055555555555555
0.6,16.3,3.764705882352941
0.6,25.6,7.3125
0.6,61.3,12.368421052631579
0.6,31.962025316455698,4.596935376415724
0.6,61.6,14.61111111111111
0.6,42.0,11.55
0.6,57.1,12.470588235294118
0.6,74.8,4.7272727272727275
0.6,79.3,9.238095238095237
0.6,48.0,7.25
0.6,25.4,11.857142857142858
0.6,10.5,5.066666666666666
0.6,29.2,16.928571428571427
0.6,46.7,15.263157894736842
0.65,42.33018867924528,10.555555555555555
0.65,37.9,15.470588235294118
0.65,84.2,15.318181818181818
0.65,43.3,5.473684210526316
0.65,29.9,14.466666666666667
0.65,28.83177570093458,6.542056074766355
0.65,52.5,14.176470588235293
0.65,59.77710843373494,14.614774889029801
0.65,10.5,5.066666666666666
0.65,69.0,3.409090909090909
0.65,79.5,9.428571428571429
0.65,57.5,14.631578947368421
0.65,63.9,13.052631578947368
0.65,20.0,6.158980582524272
0.65,22.447552447552447,7.322089675030852
0.65,30.1,13.8
0.65,47.030188679245285,13.20976692563818
0.65,31.8,13.0625
0.65,20.9,5.066666666666666
0.65,32.0,13.125
0.65,47.030188679245285,13.20976692563818
0.65,37.7620253164557,4.690872751499001
0.65,42.0,9.8
0.65,46.5,15.052631578947368
0.65,32.1,16.0
0.65,21.881720430107528,8.633776091081593
0.65,62.0,17.602880658436213
0.65,64.88038277511961,11.674641148325358
0.65,37.9,15.470588235294118
0.65,52.5,13.473684210526315
0.7,42.0,10.3125
0.7,31.962025316455698,3.536857781087119
0.7,43.3,6.117647058823529
0.7,42.33018867924528,8.160377358490566
0.7,56.6,10.444444444444445
0.7,58.4,10.0
0.7,36.0,5.625
0.7,20.8,11.0
0.7,58.4,10.0
0.7,10.5,2.3333333333333335
0.7,53.4,11.125
0.7,48.0,8.055555555555555
0.7,23.8,8.928571428571429
0.7,27.4,13.785714285714286
0.7,48.7,7.705882352941177
0.7,79.5,11.571428571428571
0.7,21.5,13.461538461538462
0.7,42.33018867924528,8.160377358490566
0.7,19.1,5.2
0.7,21.7,10.153846153846153
0.7,58.4,10.0
0.7,21.7,10.153846153846153
0.7,21.3,13.384615384615385
0.7,9.2,11.416666666666666
0.7,36.2,9.8125
0.7,25.9,11.153846153846153
0.7,9.2,11.416666666666666
0.7,37.83018867924528,5.882352941176471
0.7,41.8,7.4375
0.7,15.0,13.833333333333334
0.75,15.0,13.833333333333334
0.75,36.2,5.875
0.75,43.3,6.117647058823529
0.75,19.1,5.2
0.75,16.3,4.266666666666667
0.75,57.5,13.344226579520697
0.75,15.1,3.6153846153846154
0.75,20.7,9.153846153846153
0.75,4.7,3.6153846153846154
0.75,43.3,6.117647058823529
0.75,47.0,9.0625
0.75,48.0,9.4375
0.75,47.8,9.0
0.75,36.2,9.8125
0.75,47.9,4.411764705882353
0.75,15.2,5.857142857142857
0.75,42.33018867924528,8.160377358490566
0.75,19.7,13.23076923076923
0.75,23.8,8.928571428571429
0.75,42.530188679245285,8.410377358490566
0.75,37.83018867924528,4.772475027746948
0.75,31.962025316455698,3.536857781087119
0.75,22.692307692307693,8.461538461538462
0.75,42.0,10.3125
0.75,19.1,5.2
0.75,48.5,8.705882352941176
0.75,15.1,7.615384615384615
0.75,74.8,5.2
0.75,69.0,3.75
0.75,27.4,13.785714285714286
0.8,31.5,4.2
0.8,20.9,5.384615384615385
0.8,10.4,4.333333333333333
0.8,19.1,6.0
0.8,9.2,13.7
0.8,4.7,4.2727272727272725
0.8,10.5,6.909090909090909
0.8,5.8,2.4166666666666665
0.8,5.8,2.4166666666666665
0.8,15.1,4.2727272727272725
0.8,4.5,8.181818181818182
0.8,36.0,6.428571428571429
0.8,4.7,4.2727272727272725
0.8,20.0,8.333333333333334
0.8,37.5,5.0
0.8,14.9,8.181818181818182
0.8,48.7,8.733333333333333
0.8,48.0,9.0625
0.8,42.0,8.3125
0.8,0.0,0.0
0.8,5.8,2.4166666666666665
0.8,42.2,8.714285714285714
0.8,4.5,8.181818181818182
0.8,10.5,6.909090909090909
0.8,10.4,0.0
0.8,42.2,8.714285714285714
0.8,5.8,2.4166666666666665
0.8,10.5,2.6923076923076925
0.8,20.0,8.333333333333334
0.8,10.5,2.6923076923076925
0.85,37.83018867924528,2.7044025157232707
0.85,15.0,10.416666666666666
0.85,10.5,2.6923076923076925
0.85,42.2,8.714285714285714
0.85,10.4,0.0
0.85,48.7,8.733333333333333
0.85,31.5,0.0
0.85,48.0,9.0625
0.85,31.5,0.0
0.85,15.0,10.416666666666666
0.85,14.9,8.181818181818182
0.85,37.5,5.0
0.85,16.2,2.4166666666666665
0.85,15.0,10.416666666666666
0.85,37.3,1.9333333333333333
0.85,37.5,5.0
0.85,4.7,4.2727272727272725
0.85,4.5,8.181818181818182
0.85,4.5,8.181818181818182
0.85,14.9,8.181818181818182
0.85,69.0,4.166666666666667
0.85,5.8,2.4166666666666665
0.85,10.5,6.909090909090909
0.85,4.7,4.2727272727272725
0.85,37.5,5.0
0.85,47.9,5.0
0.85,10.4,0.0
0.85,36.2,6.714285714285714
0.85,4.7,4.2727272727272725
0.85,15.2,6.833333333333333
0.9,0.0,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,4.5,10.0
0.9,37.5,5.769230769230769
0.9,31.5,0.0
0.9,0.0,0.0
0.9,31.5,0.0
0.9,0.0,0.0
0.9,0.0,0.0
0.9,5.8,2.9
0.9,37.5,5.769230769230769
0.9,4.7,5.222222222222222
0.9,5.8,2.9
0.9,10.5,3.1818181818181817
0.9,37.5,5.769230769230769
0.9,0.0,0.0
0.9,37.5,5.769230769230769
0.9,4.5,10.0
0.9,4.5,10.0
0.9,10.5,3.1818181818181817
0.9,10.4,0.0
0.9,0.0,0.0
0.9,37.5,5.769230769230769
0.9,5.8,2.9
0.9,37.5,5.769230769230769
0.9,37.5,5.769230769230769
0.9,0.0,0.0
0.9,0.0,0.0
0.9,10.5,3.1818181818181817
0.95,0.0,0.0
0.95,0.0,0.0
0.95,31.5,0.0
0.95,4.7,5.222222222222222
0.95,10.5,3.1818181818181817
0.95,0.0,0.0
0.95,0.0,0.0
0.95,0.0,0.0
0.95,10.4,0.0
0.95,4.5,10.0
0.95,10.5,3.1818181818181817
0.95,4.5,10.0
0.95,0.0,0.0
0.95,10.4,0.0
0.95,0.0,0.0
0.95,4.7,5.222222222222222
0.95,31.5,0.0
0.95,0.0,0.0
0.95,10.4,0.0
0.95,10.5,3.1818181818181817
0.95,10.4,0.0
0.95,37.5,5.769230769230769
0.95,0.0,0.0
0.95,5.8,2.9
0.95,10.4,0.0
0.95,4.5,10.0
0.95,0.0,0.0
0.95,4.5,10.0
0.95,10.5,3.1818181818181817
0.95,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
